Geneset.ID	enhancer.pvalue	enhancer.Effect	promoter.pvalue	promoter.Effect	polyenrich.pvalue	polyenrich.Effect
GO:0032878	0.483706518341673	0.700353579906514	0.722030322176771	-0.355746628055035	0.28792004993246	0.516059423843736
GO:0001941	0.0151969057976888	2.42765227481192	0.00427514862791813	-2.85711206984089	0.288566216510633	0.44545403659472
GO:1902176	0.0460421502444654	-1.9950066897658	0.885562945007921	0.14392088313369	0.288620548306637	0.518097514030886
GO:0051188	0.784927457777618	0.272903419636676	0.911011731074142	-0.111762488364397	0.288882159406719	0.185589825541485
GO:0008361	0.720882333822168	0.357279822500702	0.111730360133483	-1.59046352929341	0.291384260010814	0.211872390324984
GO:0006370	0.935864959940211	-0.0804681081859137	0.378678625149659	0.880333582438812	0.291581998136815	0.410007981274839
GO:0071456	0.672069328246219	0.423309686046023	0.862212993169873	-0.173557807808823	0.291844567588122	0.188366350368487
GO:1901135	0.292343181101228	-1.05299522378486	0.962092633930054	0.0475277250173725	0.291871014590516	0.078320506172952
GO:0006294	0.289865843183681	-1.05841596698479	0.568808825568847	0.569806678189458	0.292217045866246	0.436878746909434
GO:0031629	0.708202882129539	-0.374270762496185	0.333968777259599	-0.96615070126395	0.29299996016287	0.576989366131946
GO:0099500	0.708202882129539	-0.374270762496185	0.333968777259599	-0.96615070126395	0.29299996016287	0.576989366131946
GO:0000394	0.0310918210730358	-2.15589556232592	0.0377740529982338	2.07729811451554	0.293220890562326	0.535274128017015
GO:0030148	0.195926648038931	-1.29324409856899	0.545895751536178	-0.603921623796093	0.293516243940362	0.274229120959108
GO:1904030	0.89670131769859	-0.129829506465111	0.258680779745759	-1.12951468150728	0.294309661335726	0.467087722630074
GO:1903432	0.64261013695277	-0.464052493343419	0.383000117707844	0.87238181507305	0.294522572436269	0.495037640866347
GO:0015800	0.450812148201943	0.754061742728302	0.0833937895374207	-1.73132514262251	0.296976797563507	0.465494641514711
GO:0071897	0.197393851789251	-1.28901218119469	0.20222822511642	1.27522892793567	0.297096092056366	0.181795863344126
GO:0046460	0.283599421508912	-1.07226856547578	0.651310750514444	-0.451942022064646	0.297396475790933	0.362496197930853
GO:0046463	0.283599421508912	-1.07226856547578	0.651310750514444	-0.451942022064646	0.297396475790933	0.362496197930853
GO:0033119	0.0758981008980412	-1.77499870569939	0.78858258652833	0.268151654687544	0.297430613152629	0.463089062796494
GO:0090162	0.105919028320407	1.61681125902772	0.106826589211552	-1.6126223065207	0.29891549918913	0.51271744674267
GO:1900744	0.197931312672901	-1.28746772313555	0.263897362964759	1.11722680349489	0.299689947350385	0.455475794377168
GO:0003300	0.128842709110367	-1.51868140613149	0.889647719564614	-0.138749982715454	0.30000495242744	0.310059194227078
GO:0032402	0.0892695923180268	-1.69926325702521	0.26408707684565	1.11678309915992	0.300786358766686	0.488732439050106
GO:0034198	0.593456992950305	-0.533833125962132	0.696791617706605	0.389655079077089	0.301629781898262	0.388118244774787
GO:0051294	0.730438218963599	-0.344542660789987	0.611697566467075	0.507651785834804	0.302859739032402	0.520561950028588
GO:0043489	0.187470782400588	-1.31809818386236	0.0963875153260969	1.66262504123431	0.304662549312851	0.400799836154902
GO:0061157	0.353533729832616	-0.927756814832981	0.622147846724885	0.492808581338991	0.306070101069296	0.525585271853489
GO:0042769	0.0111817509307709	-2.53696695190355	0.239903708799093	1.1752275053905	0.30633815032665	0.385983154444585
GO:0060334	0.840230530004056	0.201598612523464	0.0135935271121499	-2.46782891717926	0.307024957299435	0.505248812990008
GO:0009199	0.0288543816696312	-2.18547029477021	0.0738399191592927	1.78760400324568	0.30817471387025	0.154073242136323
GO:0007342	0.12817386141342	1.52134269456756	0.0340238253324024	-2.11978921382371	0.308765763340258	0.565919059994635
GO:0032400	0.0814913412927683	-1.74209774973906	0.120661789891665	1.55200181263312	0.310381548275371	0.453396451094811
GO:0000717	0.275605105012947	-1.09024529652689	0.964148944878755	-0.0449477643084775	0.311091547371814	0.474665244617972
GO:0045824	0.25835425549788	-1.13028950474874	0.904205819465987	0.120350098686875	0.311484732654779	0.378449814658478
GO:0043113	0.0906763739186307	1.69184058023491	0.00244149247974594	-3.03049992463238	0.311766631545566	0.346867716508648
GO:0045931	0.0149980174111668	-2.43242692848835	0.158869998229818	1.40888221855835	0.312272342467461	0.216133911990019
GO:0055086	0.0276730545972045	-2.20189035303802	0.5228099341638	0.639019980017509	0.312486425317656	0.0961790100973155
GO:0060997	0.206441226929479	-1.26341179643327	0.631994786489511	0.478921062281458	0.312613143782132	0.354814699109436
GO:1903859	0.0547550393427192	1.92081496339488	0.140381642097885	-1.47437131982979	0.313933034969334	0.515265535794156
GO:1901657	0.0810122216925114	-1.74484288420609	0.708136127735705	0.374360498096185	0.315321581883602	0.201244650624191
GO:0035735	0.694356976486616	-0.392949234542809	0.168269539037586	1.3777854517817	0.318260411636484	0.363949479705026
GO:0070265	0.639385894427034	0.468557594108729	0.056421972876479	-1.9077620879718	0.319218629057738	0.326155535180615
GO:0043302	0.452132985466539	-0.75186377378939	0.49266430674226	0.686077391756626	0.320231562602173	0.515993418658468
GO:1902170	0.831953214663359	-0.212197169769224	0.972276202275567	-0.0347536223476241	0.3220853189841	0.505539405388781
GO:0050746	0.819436190289236	-0.228270199580463	0.614455979570393	-0.503723090967916	0.322585947488818	0.554085017960336
GO:1904837	0.107027313611079	1.61169965129562	0.0258604188829803	-2.22830146256938	0.323084127495537	0.347303426973929
GO:0051571	0.286582151477376	-1.06564941700012	0.139432348690445	1.47790820939739	0.324197080206837	0.563248006973413
GO:0045912	0.714076538692607	-0.366386705357139	0.0630133349862285	-1.85909739132325	0.325930342206128	0.351987955461587
GO:0060603	0.0173790797931462	2.37858817757156	0.00692134609763766	-2.70060511876061	0.326794887780306	0.411646852789023
GO:0035666	0.960992214183881	0.0489085009615748	0.0530075663978879	-1.93485927888899	0.330160520563244	0.415280278999106
GO:0048538	0.829349976179593	0.215535321974343	0.104216543754393	-1.62474669282929	0.330878716509544	0.344967733035941
GO:0000724	0.238708867531335	-1.17822010970041	0.221906135620561	1.22147523772688	0.332762581371194	0.2302027527753
GO:0039694	0.228634882226285	-1.20388279587365	0.411028248175899	0.822085481003983	0.332916635368328	0.445002609624574
GO:0039703	0.228634882226285	-1.20388279587365	0.411028248175899	0.822085481003983	0.332916635368328	0.445002609624574
GO:0042276	0.628066822035229	-0.484449603860756	0.6794925506956	-0.413155688824729	0.33291895676703	0.481151089334065
GO:1901605	0.0754798928905933	1.77753721841817	0.0609057959388166	-1.87417872146703	0.332979821314179	0.161216059439857
GO:0002066	0.437831095275324	0.77586094382092	0.295637530461838	-1.04583432496619	0.333112489058208	0.314159682929127
GO:0070301	0.0600523365039579	-1.88040915719942	0.615480519718621	-0.502265861488182	0.334215055108115	0.254733151695043
GO:1903077	0.283802906881702	1.07181550639466	0.491040747302435	-0.688654449599189	0.335469248256552	0.493042062355533
GO:0009235	0.873193471552894	0.159603436752341	0.336256640013725	0.96158792382015	0.335980543902454	0.472339207240167
GO:0018200	0.716517028393756	0.363117612529177	0.0680561598554804	1.82463478946664	0.336120883407552	0.403059286831834
GO:0046034	0.0408177916402862	-2.04537611730598	0.0942867783582424	1.67320585385524	0.336198922935292	0.154434612509904
GO:0006302	0.136065422883204	-1.49060426889295	0.0291127269342744	2.18195672199717	0.336417462788885	0.16267537408989
GO:0048588	0.169585171139227	1.37353795219723	0.0476238861861402	-1.9807092736129	0.336438786819328	0.176643752356244
GO:0032401	0.0892695923180268	-1.69926325702521	0.26408707684565	1.11678309915992	0.338516903241117	0.447557696689932
GO:0009452	0.80893933408934	-0.24179458615109	0.245380331453818	1.16164343413519	0.338768087894094	0.350785567783741
GO:0036260	0.80893933408934	-0.24179458615109	0.245380331453818	1.16164343413519	0.338768087894094	0.350785567783741
GO:0055024	0.107099748367056	1.61136703237893	0.0178555040025717	-2.36860100910585	0.338964088098095	0.286118810102983
GO:0051904	0.0892695923180268	-1.69926325702521	0.26408707684565	1.11678309915992	0.339632784364204	0.446400508219022
GO:0000018	0.633337027396236	-0.47703524073564	0.158822028675154	1.40904443746736	0.341058850625532	0.273821671762894
GO:1904376	0.582352590258704	0.549951571898477	0.942429685661645	0.0722164103995815	0.341414532547884	0.476596672149242
GO:0045806	0.029458934850823	-2.17729002655797	0.396874863309313	0.847215773194906	0.343385206636052	0.332109338705263
GO:0000096	0.560917541081203	-0.581479187700048	0.219546255905911	1.2277355519084	0.344019402881618	0.35470068327301
GO:0009148	0.167230238616772	-1.38115847753017	0.0923166589166718	1.6833019200608	0.344312177818196	0.472729064749608
GO:0034143	0.486688720593901	-0.695585067149869	0.536606267034878	-0.617953081393887	0.347317761997071	0.532094794688632
GO:0051875	0.0814913412927683	-1.74209774973906	0.120661789891665	1.55200181263312	0.347480566618874	0.416171764057264
GO:0070536	0.676865660518186	0.416744009052395	0.0739237639953947	1.78708492255525	0.347494311233667	0.41034323127835
GO:0032225	0.958252215158525	-0.0523469860492917	0.591709029408825	-0.536361072720463	0.348422815742178	0.520064537039026
GO:0014897	0.128842709110367	-1.51868140613149	0.889647719564614	-0.138749982715454	0.348906765572228	0.278361330511641
GO:0000291	0.213224507405967	-1.24474769673124	0.00364695019192551	2.90718707906018	0.350017291970961	0.356890442346128
GO:0060330	0.840230530004056	0.201598612523464	0.0135935271121499	-2.46782891717926	0.35131170990135	0.455029019057707
GO:0006515	0.136619578863932	-1.48849811512348	0.838837956847013	0.203380094655945	0.352728037703866	0.41674727659395
GO:0032270	0.377293583931408	-0.882893929244786	0.14383498259385	-1.46165788830536	0.353144154314192	0.0652250199471574
GO:0031345	0.209110408699761	1.25601533927067	0.0862115259869806	-1.71572970119191	0.353356915995507	0.191083297290151
GO:0048070	0.0820299926430257	1.73902712024515	0.184593341977644	-1.32674411677406	0.354566565778757	0.524415258141829
GO:0000725	0.238708867531335	-1.17822010970041	0.221906135620561	1.22147523772688	0.354713934714448	0.219467874436882
GO:0051148	0.0673120826035757	-1.82958457100053	0.696002851938504	0.390721842297521	0.355400457394277	0.283359438706344
GO:0006506	0.799934136346346	0.253432344028539	0.683561065057977	0.407608578788286	0.356875086313383	0.37187137035208
GO:0071539	0.802252626484059	0.250432852176036	0.6246636077272	0.489251564019615	0.36068498388815	0.415611039112368
GO:1905508	0.802252626484059	0.250432852176036	0.6246636077272	0.489251564019615	0.36068498388815	0.415611039112368
GO:0043928	0.287316847257882	-1.06402616372779	0.00680888313784308	2.70604981462753	0.362086613994454	0.357942147659242
GO:0033194	0.995273300159672	-0.00592407438310747	0.749355688846657	-0.319489056134857	0.362306292140906	0.509451510412465
GO:0009262	0.0667484465460533	-1.83336407401955	0.0136145160918074	2.46727655880348	0.363845466120206	0.363269423705091
GO:0048012	0.331767007969584	0.970560853099108	0.103316654430439	-1.62898282698803	0.364911361921473	0.50742000534627
GO:0033120	0.571881623356167	-0.565282509515793	0.465688581637868	-0.729511915682916	0.366346825143121	0.385308096349137
GO:0042073	0.488086650603449	-0.693355230277292	0.0820791597951585	1.73874765392654	0.368165275458239	0.307159172629051
GO:0051303	0.0741898449957061	-1.78544080448886	0.45946610343841	0.739726271992883	0.37080190326528	0.255672104633295
GO:0009100	0.17697499994633	1.35012777657164	0.111253256705405	-1.5925852853054	0.371310241351998	0.112088138867082
GO:0009411	0.00475170075786482	2.82340161322722	0.230214732126732	-1.19980590031546	0.37179373263651	0.19067302293552
GO:0070201	0.189724981672061	1.31139312112895	0.21924901418413	-1.22852749579982	0.373334076503001	0.0805257793387959
GO:0097502	0.836051297517305	-0.2069469394733	0.450456249618797	0.754654606887191	0.374224235817742	0.347638348940404
GO:0097061	0.0883595049157032	-1.70411553487987	0.481000132065393	0.704694890004018	0.374451146297174	0.283208493309271
GO:0002931	0.907054492257879	-0.116754636975611	0.399012349423389	-0.843386446707897	0.374656496774698	0.359414488879802
GO:1903429	0.410490333210281	0.823031055720549	0.222546128379951	-1.21978568769278	0.375931173796266	0.44521431418666
GO:0042994	0.798014700336844	-0.255917294237804	0.892024010327797	-0.135743560228367	0.378445833495905	0.41811431865108
GO:0050688	0.0706278604817117	-1.80786277599466	0.355212257679882	0.924526506053688	0.378480006944133	0.223553226248057
GO:0031644	0.00413763359732167	2.86747357196777	0.00762420725494776	-2.66827391182282	0.379404976469344	0.261395732903192
GO:0031113	0.0987939482589205	-1.6507288785976	0.631154390230287	-0.480102669369586	0.379467224350587	0.356796310311683
GO:0051905	0.0892695923180268	-1.69926325702521	0.26408707684565	1.11678309915992	0.379511336360725	0.406995522687214
GO:0061512	0.178874288690255	1.34422917932528	0.354712479461216	-0.925487314140436	0.380976855831078	0.347264195371743
GO:0045815	0.331792556907645	0.970509570248312	0.721675325123394	0.356220654459771	0.381906048064933	0.231158991111505
GO:0097191	0.641819761647404	0.465155977472165	0.165509318924929	-1.38677848717777	0.382215447868921	0.148872812501649
GO:0019079	0.0390126153092961	-2.0640538039588	0.702926575004521	0.381372889130898	0.382412064644302	0.199631980396157
GO:0032269	0.0225579922126444	-2.28083872025745	0.460003042821649	0.73884183875344	0.382922043139619	0.0716248674026519
GO:0071354	0.0593541907378155	-1.88556060191274	0.798922914580486	0.254741301170183	0.387049472167353	0.384782276403063
GO:0030521	0.566845142588508	-0.572703979424822	0.842822554737422	0.19828440208832	0.387650385278743	0.254718325817691
GO:0035561	0.907703944701745	-0.115935141349677	0.913663058982275	-0.108419341864408	0.38779525213229	0.429510416508905
GO:0009141	0.0080532663529919	-2.64982839765912	0.04453391096098	2.00903038973984	0.388535797618432	0.126522706972911
GO:0070266	0.924978240104646	0.0941648074516012	0.23726045306198	-1.18186202266535	0.389037308160837	0.325891790217707
GO:0070979	0.495706459390956	-0.681260836626381	0.447714534938324	0.759230749205591	0.389071443329493	0.386828602203755
GO:1901264	0.945985263661652	0.0677492246890721	0.302565844718811	-1.03094663706229	0.390371974519234	0.270858697565937
GO:0006754	0.820868361832491	-0.226428245192476	0.928805053679686	0.0893483704709395	0.390667545563493	0.293863929886742
GO:0045089	0.0498914287571652	-1.96089366265189	0.15510733722185	1.42172073851353	0.392610518978289	0.118912939593925
GO:1902532	0.885083032509426	-0.144528652544824	0.182092871154616	-1.33433872675158	0.393801418228602	0.100875770238046
GO:0033599	0.0998281527066181	1.64568731143603	0.0828990398059011	-1.73410733781657	0.394079706644775	0.467411737650551
GO:0006505	0.799934136346346	0.253432344028539	0.683561065057977	0.407608578788286	0.394778150358431	0.340901605263594
GO:0005976	0.589598543712978	0.539417883927434	0.00494644300177218	-2.81050103388136	0.396012442128016	0.20334833127367
GO:0046134	0.0331942527549161	-2.12972585954088	0.282857211096733	1.07392296164961	0.397067303262261	0.346856262220809
GO:0050779	0.353533729832616	-0.927756814832981	0.622147846724885	0.492808581338991	0.39709671986206	0.424456976996518
GO:0050000	0.0741898449957061	-1.78544080448886	0.45946610343841	0.739726271992883	0.397246410700956	0.241073323358662
GO:1905477	0.206359790984215	1.26363854823741	0.126009033617605	-1.53003108968942	0.397492983995998	0.204677928655966
GO:0031573	0.324297732688583	0.985664586946687	0.0288598398471545	2.18539578240542	0.397904930606222	0.460808635258363
GO:0046320	0.921260638531231	0.0988458816817549	0.0965588767628204	-1.66177011372308	0.398169411303549	0.369998191643559
GO:0055017	0.142718963077366	1.46574062150213	0.0135917504740772	-2.46787570681521	0.400709461431411	0.251998580518718
GO:0046434	0.11440226735952	-1.5787114061934	0.800800997819297	-0.25231059701942	0.401045915654419	0.184986056750567
GO:0098840	0.488086650603449	-0.693355230277292	0.0820791597951585	1.73874765392654	0.401822728000491	0.284768353823711
GO:0099118	0.488086650603449	-0.693355230277292	0.0820791597951585	1.73874765392654	0.401822728000491	0.284768353823711
GO:0051223	0.187433716754083	1.31820893064114	0.384968926413193	-0.868777345842629	0.402956527623859	0.0791426087872846
GO:1903203	0.191987964238142	-1.3047207175709	0.14684362460962	1.45077104607237	0.404291775133137	0.437912871676257
GO:0014896	0.128842709110367	-1.51868140613149	0.889647719564614	-0.138749982715454	0.404582201041212	0.246010807013817
GO:0043255	0.596025044742759	-0.530125320194783	0.190903943743079	-1.30790968624985	0.404786615384278	0.221635432898455
GO:0018195	0.33085557277701	0.972391995060091	0.222020770965693	-1.22117234962586	0.406047054599553	0.389048232608456
GO:0032793	0.0252432901900752	2.23765916365372	0.0544856496134369	-1.92295541328693	0.406779962927407	0.484348789162997
GO:0030111	0.00947192426516624	2.59453400740605	0.00640634892790309	-2.72622408357687	0.407761886333436	0.119199009526065
GO:0043162	0.895320148366792	-0.131575394842755	0.422247456227392	0.802528245746633	0.410035981589339	0.433425158823668
GO:0010831	0.0588467453363541	1.88933656226455	0.0136293086837962	-2.4668877199591	0.411434539929407	0.343068415771851
GO:0034637	0.164869004020007	1.38888078626158	0.000927642145420789	-3.31159959182159	0.412528201852145	0.227776489024239
GO:0006303	0.922474927452182	-0.0973166582094506	0.052437366915126	1.93952562872837	0.412630592451675	0.231952700909739
GO:0009394	0.087042319930888	-1.71121018094586	0.0276573706570817	2.2021123877276	0.412700315890629	0.350167756360142
GO:0070373	0.383286251117568	0.871857262440967	0.135185729136754	-1.49396132119957	0.412847627057168	0.271117261505665
GO:2000310	0.16520321249906	1.38778273881329	0.00634917444541607	-2.72918151965166	0.413291132666342	0.472283349170454
GO:0097581	0.916888926333115	0.104353369485047	0.384179028017462	-0.870222123317808	0.413366546047999	0.230379848413572
GO:1990090	0.315125319656488	1.00452563857501	0.214458131452427	-1.24139969583024	0.413384246800841	0.299175347173066
GO:0008210	0.108189704450058	1.60638336115619	0.457783894715835	-0.742500919803357	0.413845002871139	0.387516491313876
GO:0006112	0.648155100377888	0.456326653307015	0.0111642264222	-2.53751600152954	0.414043414219859	0.211080862094106
GO:1902743	0.573346131533945	-0.563130342172647	0.443995567034168	-0.765463543789939	0.414358558416041	0.303051494038056
GO:0042987	0.46996903973689	0.722529427284095	0.779501679806197	0.279968490074791	0.417337370446578	0.395872902890406
GO:0043254	0.529438224565369	0.628863803976075	0.270363729921403	-1.10222531283402	0.419369418909622	0.104871150291894
GO:0010332	0.0177235968252247	2.37134253923641	0.225499407430569	-1.21203389169069	0.41973589635541	0.263130247928177
GO:0070198	0.265524864904886	-1.11342751113984	0.981458557358114	0.023240344090778	0.420096936073	0.360134450022309
GO:0009127	0.305709620619752	-1.02426606748568	0.45425821644154	0.74833483727709	0.421584132721185	0.229420501863112
GO:0009168	0.305709620619752	-1.02426606748568	0.45425821644154	0.74833483727709	0.421584132721185	0.229420501863112
GO:0009063	0.560674655540284	0.581839707010098	0.0613243558073756	-1.87114954579007	0.422415444567052	0.183061378549754
GO:0045088	0.178644158682537	-1.34494140194995	0.556300178897165	0.588345845923198	0.422716148702179	0.102317979768799
GO:0032200	0.15216726418942	-1.43191809080977	0.249731383466591	1.15100207116674	0.422720450131376	0.153997154952707
GO:0050687	0.123506777247171	-1.54021983233165	0.796361848225752	0.258058384684357	0.426398416739461	0.379445466932451
GO:0099565	0.0023062394936522	3.04766881101696	0.000293575394175076	-3.62090404071751	0.430354524813941	0.186439850797851
GO:0071599	0.0584684598743398	1.8921690557284	0.79403687849781	0.261072136601285	0.430886262652998	0.472179928259634
GO:0035335	0.0622645191755889	1.86440736658399	0.0086571912925352	-2.62530290739617	0.431480924040851	0.197329298793829
GO:0050775	0.267264609799245	-1.10938388844346	0.111671336274313	1.59072562996208	0.432339016163958	0.326281365660889
GO:0071496	0.889211428509068	-0.13930210252256	0.484135646673157	-0.699666428688938	0.432785768453166	0.118986509481213
GO:0070861	0.314944794179392	-1.00490043664905	0.0565798136682776	1.90654283537613	0.433381850790262	0.390054284300694
GO:0000380	0.412971811271548	-0.818675092027646	0.749266788188158	0.31960631291877	0.435168780783495	0.269629166658304
GO:0007257	0.207507589461227	1.26044857089444	0.0244627545734088	-2.24978251360424	0.436990985457372	0.299419324523424
GO:0009163	0.0125657441013268	-2.49584515396377	0.156915877601902	1.41552072037221	0.437123678760469	0.258434822391064
GO:0035024	0.962487520104818	0.0470322551101401	0.523051349946842	-0.638648918905751	0.437509746251175	0.449074757936192
GO:0098810	0.556819625923231	0.587571975812595	0.201064574291617	-1.2785244362473	0.437709945653341	0.42146355899229
GO:1901032	0.267095304653134	-1.10977660110213	0.343618131109213	0.947040521189448	0.438954127279294	0.430809504299177
GO:1903206	0.267095304653134	-1.10977660110213	0.343618131109213	0.947040521189448	0.438954127279294	0.430809504299177
GO:1900449	0.0100164729308127	2.5752601074466	0.00029421697752351	-3.62033926674893	0.43924715540586	0.317369555684835
GO:0044093	0.759280318880663	-0.306425994530557	0.0583293610526456	-1.89321441600423	0.443562024536551	0.0482290066681689
GO:1903204	0.154847126132411	-1.42261729998782	0.131717538790595	1.50736338453619	0.443883524121077	0.437371247321376
GO:0006471	0.300689068625184	1.03495683826351	0.250178535518366	-1.14991584152003	0.44511770548973	0.355600285138127
GO:0000726	0.796979771287956	0.257257794506476	0.0794320530578661	1.7539909780959	0.445856535497233	0.208658735995733
GO:1904355	0.748863268132931	-0.320138596687261	0.362187837655847	0.911204112363421	0.44674147451332	0.420059068498626
GO:0009147	0.0652092443074233	-1.8438209101396	0.0868437386600108	1.71228728529742	0.446894936742926	0.363905479289079
GO:0040036	0.0361373633615718	2.09537845326903	0.022779963832875	-2.27710487202979	0.447028094496595	0.363813610851522
GO:0006098	0.45498843788781	0.747124458011957	0.576796227789146	-0.558070523549084	0.448885435634477	0.399694972137119
GO:1905268	0.617683350424175	-0.499136322618085	0.532841632104374	0.62367410557648	0.449237106045586	0.259513799882689
GO:0003159	0.0860179662368312	1.71678771587483	0.0289803130421432	-2.18375422258337	0.450250794119218	0.447891034058161
GO:0061154	0.0860179662368312	1.71678771587483	0.0289803130421432	-2.18375422258337	0.450250794119218	0.447891034058161
GO:0051099	0.663525826343494	-0.435050425296613	0.473787458947384	-0.716330239471968	0.451555593012785	0.151178717137954
GO:0032459	0.051143610133402	1.95027282254268	0.36307331998867	-0.909524521560641	0.457671188750505	0.284426040081548
GO:0018023	0.540432223950446	0.612159515591901	0.608085475049748	-0.51280822597519	0.457983418511876	0.277185445438929
GO:0018107	0.655927254685163	-0.445543190381906	0.182998939556036	-1.33157787415513	0.460403304714321	0.172829724852228
GO:0002429	0.743131311132417	-0.327709511407137	0.978222693421882	0.0272971958527932	0.460748326043144	0.103630715864025
GO:0048668	0.839885477594121	-0.202039969135109	0.893317098073821	0.134108095647302	0.461262688736664	0.362010359782483
GO:2000369	0.288958705072964	-1.06040870187342	0.532778778319608	0.623769795886635	0.46272214790154	0.382936422907686
GO:0032366	0.375806633558225	0.885649120274567	0.701365171314614	0.38347828053955	0.463103966362221	0.405735979790735
GO:0032367	0.375806633558225	0.885649120274567	0.701365171314614	0.38347828053955	0.463103966362221	0.405735979790735
GO:0010743	0.56386948643172	-0.57710357948772	0.0374319847779256	-2.08102099081832	0.463158281380069	0.323219647753602
GO:0032371	0.74799738121837	0.321281095542197	0.243251554421924	-1.16689802297582	0.463526140844461	0.262073533414341
GO:0032374	0.74799738121837	0.321281095542197	0.243251554421924	-1.16689802297582	0.463526140844461	0.262073533414341
GO:0009066	0.356176850806379	-0.922674514773413	0.542180494091774	0.609518982996778	0.463830819147313	0.236486381280836
GO:0000002	0.764525017293342	-0.299543984003719	0.728250985095906	-0.347453049333983	0.464568198981712	0.326569339972085
GO:0032508	0.140232859170728	-1.47492443868172	0.804657709498085	-0.247323711586286	0.464910274126023	0.203999107500906
GO:0038034	0.218976390580487	1.2292545274437	0.243181708591772	-1.16707097394666	0.465360888266861	0.213405736299448
GO:0097192	0.218976390580487	1.2292545274437	0.243181708591772	-1.16707097394666	0.465360888266861	0.213405736299448
GO:0032941	0.0205548535221271	-2.3160625532876	0.589965808094902	-0.538885579460807	0.465565512180999	0.274926915746502
GO:0002566	0.17948289345029	-1.342348904896	0.00361033924697127	2.91034159545854	0.466951077137951	0.423627541577265
GO:0070741	0.194074943395711	-1.29861833248327	0.768063341320291	-0.294909072297349	0.467100132661759	0.308228703603144
GO:0036475	0.191987964238142	-1.3047207175709	0.14684362460962	1.45077104607237	0.467312713255516	0.376925397134659
GO:0006891	0.273903502869433	-1.09411737529429	0.00711589742936513	2.69137117810912	0.468825305188276	0.259369517731621
GO:1901606	0.638030028222616	0.470454928690706	0.117616009396498	-1.56485884913344	0.468940295057267	0.177614303373365
GO:1901659	0.00707881678892649	-2.69311349311579	0.0683816998338328	1.82248320483499	0.470866116054712	0.236591575740029
GO:0051289	0.0927755752118214	1.68093482241211	0.218049545667753	-1.23173110720652	0.472777601777715	0.205959443351117
GO:0038066	0.0318299397989937	-2.14653976442467	0.0808206240333767	1.74594434032522	0.473204371407937	0.29730824854407
GO:0090398	0.0270017202188538	-2.21149294021555	0.41132057587448	0.821571920426959	0.475064832572513	0.237102943016003
GO:0031112	0.177945562370445	-1.34710765719956	0.981896518803133	-0.022691296040433	0.475698145842625	0.3420387568427
GO:1902808	0.179830019380544	-1.34127858697652	0.830360795425799	0.214238857678095	0.479274589881708	0.293156373713315
GO:0002888	0.917726421255385	-0.103298052470602	0.950348505097518	0.0622691379714209	0.479707074413077	0.378816912339055
GO:0044264	0.70701233125878	0.375871631745389	0.00863581151358507	-2.62614462906382	0.480246830817365	0.182098078176041
GO:2000027	0.107398122501404	1.60999878060797	0.454948162548926	-0.747191187910214	0.480790888364445	0.113569489773602
GO:0043085	0.779657067528926	-0.279765962182486	0.107520673925246	-1.60943766977884	0.482839516808845	0.0475610574795618
GO:0007158	0.0516032560431055	1.9464287736896	0.0153781177092591	-2.42334964299256	0.483361477236461	0.440251415292138
GO:0043473	0.194679801755701	1.29685872116581	0.879025324349858	-0.152204906343172	0.485828550254084	0.17511421986329
GO:0031346	0.84180988699236	-0.19957895644088	0.187431848649332	-1.31821451269531	0.485961542989938	0.100371359164553
GO:0003417	0.488236316433186	0.693116702823574	0.195361945559421	-1.29487908205795	0.487377870996375	0.413020310827899
GO:0021762	0.943229935221801	0.0712108639067619	0.78437960690792	-0.273616169078144	0.487652987293053	0.255851477440601
GO:0045017	0.450483652429414	-0.754608949222311	0.888437887495002	-0.140281111616125	0.489932942916673	0.107412174609545
GO:0003208	0.00775286362771365	2.66264726782337	5.08082255623872e-05	-4.05187768945197	0.489942375049232	0.203661898613264
GO:0007040	0.499035129507039	0.676008687225997	0.925682519097203	-0.0932782394584581	0.489947552988658	0.221221683146276
GO:0080171	0.499035129507039	0.676008687225997	0.925682519097203	-0.0932782394584581	0.489947552988658	0.221221683146276
GO:0031334	0.0484920801070169	1.97303056511058	0.117810780283377	-1.56402890568622	0.490200615678782	0.1145746416088
GO:0016054	0.837284138631754	-0.205368615793611	0.196451861312492	-1.29172654494823	0.490430350394071	0.112768702040655
GO:0046395	0.837284138631754	-0.205368615793611	0.196451861312492	-1.29172654494823	0.490430350394071	0.112768702040655
GO:0006379	0.80885787951477	-0.241899703976888	0.478237660113583	0.709139907399217	0.491993763251957	0.32128871747408
GO:0046131	0.0859395339259306	-1.71721698147487	0.324934010741825	0.984369211102966	0.492929681354205	0.279857585944452
GO:0044058	0.20146869240023	-1.27737838409465	0.0774824543780942	-1.7654840152593	0.493686779679479	0.260846605275845
GO:0016056	0.238914089478392	-1.17770535961464	0.709441200905271	-0.372606679323552	0.494591234398409	0.28641457252794
GO:0050884	0.80214845485823	0.25056757322261	0.132979067852395	-1.5024572217772	0.494613119095802	0.390026647698724
GO:0006516	0.920565098608262	0.0997219187823091	0.606154542534253	-0.515570322346379	0.497360870173068	0.376678842203923
GO:0045926	0.396274898065842	0.848292850851402	0.0152007197286646	-2.42756125392001	0.499188039162035	0.114371656969404
GO:0045069	0.0722501681215963	-1.79753852305503	0.926310821180071	-0.0924873754250811	0.499585807577053	0.179203428801982
